hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,total_night,arrival_month,arrival_date,is_family
Resort Hotel,0,60,2015,August,32,2,2,5,2,0.0,0,Hald Board,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0,Transient,180.28,0,0,Check-Out,2015-08-09,7,8,2015-08-02,False
Resort Hotel,0,34,2015,August,32,2,2,5,2,0.0,0,Breakfast,ESP,Direct,Direct,0,0,0,C,C,3,No Deposit,250.0,0,Transient,174.76,1,1,Check-Out,2015-08-09,7,8,2015-08-02,False
Resort Hotel,0,78,2015,August,32,2,4,5,2,0.0,0,Breakfast,IRL,Offline TA/TO,Undefined,0,0,0,D,D,0,No Deposit,171.0,0,Transient,116.85,0,0,Check-Out,2015-08-11,9,8,2015-08-02,False
Resort Hotel,0,93,2015,August,32,2,2,5,2,0.0,0,Full Board,PRT,Offline TA/TO,Undefined,0,0,0,A,A,0,No Deposit,175.0,0,Transient,159.0,0,0,Check-Out,2015-08-09,7,8,2015-08-02,False
Resort Hotel,1,327,2015,August,32,2,4,10,2,0.0,0,Breakfast,PRT,Offline TA/TO,Undefined,0,0,0,D,D,0,No Deposit,40.0,0,Contract,104.55,0,0,Canceled,2015-04-23,14,8,2015-08-02,False
Resort Hotel,0,21,2015,August,32,3,0,0,2,2.0,0,Breakfast,PRT,Direct,Direct,0,0,0,C,F,0,No Deposit,250.0,0,Transient,0.0,0,0,Check-Out,2015-08-03,0,8,2015-08-03,True
Resort Hotel,0,0,2015,August,32,3,1,0,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,C,C,0,No Deposit,241.0,0,Transient,144.76,0,0,Check-Out,2015-08-04,1,8,2015-08-03,False
Resort Hotel,1,47,2015,August,32,3,1,1,2,0.0,0,Hald Board,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,205.0,0,0,Canceled,2015-06-17,2,8,2015-08-03,False
Resort Hotel,1,81,2015,August,32,3,1,3,2,0.0,0,Breakfast,PRT,Offline TA/TO,Undefined,0,0,0,D,D,0,No Deposit,8.0,0,Contract,123.0,0,0,Canceled,2015-07-18,4,8,2015-08-03,False
Resort Hotel,1,52,2015,August,32,3,1,4,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,173.0,0,0,Canceled,2015-07-13,5,8,2015-08-03,False
Resort Hotel,1,13,2015,August,32,3,1,4,2,2.0,0,Breakfast,PRT,Offline TA/TO,Undefined,0,0,0,C,C,1,No Deposit,142.0,0,Contract,220.55,0,0,Canceled,2015-07-24,5,8,2015-08-03,True
Resort Hotel,0,83,2015,August,32,3,2,5,2,0.0,0,Breakfast,IRL,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,162.14,0,1,Check-Out,2015-08-10,7,8,2015-08-03,False
Resort Hotel,1,131,2015,August,32,3,2,5,2,0.0,1,Hald Board,PRT,Offline TA/TO,Undefined,0,0,0,A,A,1,No Deposit,177.0,0,Transient,119.7,0,1,Canceled,2015-03-28,7,8,2015-08-03,True
Resort Hotel,0,460,2015,August,32,3,2,5,1,0.0,0,Hald Board,GBR,Offline TA/TO,Undefined,0,0,0,E,E,0,No Deposit,40.0,0,Contract,77.54,0,0,Check-Out,2015-08-10,7,8,2015-08-03,False
Resort Hotel,1,82,2015,August,32,3,2,5,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,120.6,0,0,Canceled,2015-07-06,7,8,2015-08-03,False
Resort Hotel,1,61,2015,August,32,3,2,5,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,153.0,0,0,Canceled,2015-07-23,7,8,2015-08-03,False
Resort Hotel,0,94,2015,August,32,4,0,0,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,F,0,No Deposit,240.0,0,Transient,0.0,0,1,Check-Out,2015-08-04,0,8,2015-08-04,False
Resort Hotel,0,1,2015,August,32,4,0,0,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,F,0,No Deposit,240.0,0,Transient,0.0,0,2,Check-Out,2015-08-04,0,8,2015-08-04,False
Resort Hotel,0,0,2015,August,32,4,0,1,2,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,A,C,0,No Deposit,250.0,0,Transient,172.0,0,0,Check-Out,2015-08-05,1,8,2015-08-04,False
Resort Hotel,1,36,2015,August,32,4,0,3,1,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,0,Transient,221.0,0,0,Canceled,2015-07-29,3,8,2015-08-04,False
Resort Hotel,1,61,2015,August,32,4,0,3,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,153.0,0,0,Canceled,2015-07-06,3,8,2015-08-04,False
Resort Hotel,0,13,2015,August,32,4,0,4,2,0.0,1,Hald Board,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,0.0,0,Transient-Party,230.5,0,2,Check-Out,2015-08-08,4,8,2015-08-04,True
Resort Hotel,0,13,2015,August,32,4,0,4,2,0.0,0,Hald Board,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,0.0,0,Transient-Party,230.5,1,2,Check-Out,2015-08-08,4,8,2015-08-04,False
Resort Hotel,1,15,2015,August,32,4,0,4,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,211.0,0,1,Canceled,2015-07-21,4,8,2015-08-04,False
Resort Hotel,0,14,2015,August,32,4,0,5,2,0.0,0,Hald Board,ESP,Online TA,Undefined,0,0,0,D,D,1,No Deposit,240.0,0,Transient,241.0,0,2,Check-Out,2015-08-09,5,8,2015-08-04,False
Resort Hotel,1,13,2015,August,32,4,1,5,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,211.0,0,1,Canceled,2015-07-25,6,8,2015-08-04,False
Resort Hotel,0,140,2015,August,32,4,2,5,2,0.0,0,Breakfast,ESP,Offline TA/TO,Undefined,0,0,0,A,D,0,No Deposit,6.0,0,Transient-Party,90.95,1,0,Check-Out,2015-08-11,7,8,2015-08-04,False
Resort Hotel,0,6,2015,August,32,4,2,5,2,0.0,0,Breakfast,ESP,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,188.29,0,2,Check-Out,2015-08-11,7,8,2015-08-04,False
Resort Hotel,0,140,2015,August,32,4,2,5,2,0.0,0,Breakfast,PRT,Offline TA/TO,Undefined,0,0,0,A,D,0,No Deposit,6.0,0,Transient-Party,90.95,0,0,Check-Out,2015-08-11,7,8,2015-08-04,False
Resort Hotel,0,81,2015,August,32,4,2,8,2,0.0,0,Hald Board,RUS,Direct,Direct,0,0,0,D,D,1,No Deposit,250.0,0,Transient,187.8,0,1,Check-Out,2015-08-14,10,8,2015-08-04,False
Resort Hotel,0,1,2015,August,32,5,0,0,3,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,I,0,No Deposit,240.0,0,Transient,0.0,0,2,Check-Out,2015-08-05,0,8,2015-08-05,False
Resort Hotel,0,65,2015,August,32,5,0,0,2,0.0,0,Hald Board,PRT,Offline TA/TO,Undefined,0,0,0,D,I,0,No Deposit,261.0,0,Transient,0.0,0,0,Check-Out,2015-08-05,0,8,2015-08-05,False
Resort Hotel,1,0,2015,August,32,5,0,1,2,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,D,F,0,No Deposit,0.0,0,Transient,172.0,0,1,Canceled,2015-08-05,1,8,2015-08-05,False
Resort Hotel,0,2,2015,August,32,5,0,1,2,0.0,0,Breakfast,ESP,Online TA,Undefined,0,0,0,A,D,0,No Deposit,240.0,0,Transient,171.9,0,0,Check-Out,2015-08-06,1,8,2015-08-05,False
Resort Hotel,0,0,2015,August,32,5,0,1,2,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,L,F,0,No Deposit,0.0,0,Transient,200.0,0,0,Check-Out,2015-08-06,1,8,2015-08-05,False
Resort Hotel,1,114,2015,August,32,5,0,3,2,0.0,0,Hald Board,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,149.4,0,0,Canceled,2015-07-04,3,8,2015-08-05,False
Resort Hotel,1,111,2015,August,32,5,0,4,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,D,1,No Deposit,240.0,0,Transient,154.0,0,1,Canceled,2015-06-15,4,8,2015-08-05,False
Resort Hotel,0,44,2015,August,32,5,0,4,2,0.0,0,Breakfast,ESP,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,148.25,1,0,Check-Out,2015-08-09,4,8,2015-08-05,False
Resort Hotel,0,139,2015,August,32,5,0,4,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,172.0,0,1,Check-Out,2015-08-09,4,8,2015-08-05,False
Resort Hotel,1,57,2015,August,32,5,1,4,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,E,E,0,No Deposit,240.0,0,Transient,183.0,0,0,Canceled,2015-07-23,5,8,2015-08-05,False
Resort Hotel,1,16,2015,August,32,5,1,4,2,0.0,0,Hald Board,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,242.6,0,1,Canceled,2015-07-22,5,8,2015-08-05,False
Resort Hotel,0,139,2015,August,32,5,0,4,3,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,1,No Deposit,240.0,0,Transient,172.0,0,2,Check-Out,2015-08-09,4,8,2015-08-05,False
Resort Hotel,0,84,2015,August,32,5,2,5,2,0.0,1,Hald Board,PRT,Online TA,Undefined,0,0,0,A,A,1,No Deposit,240.0,0,Transient,168.71,0,3,Check-Out,2015-08-12,7,8,2015-08-05,True
Resort Hotel,1,117,2015,August,32,5,2,6,2,0.0,0,Hald Board,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,166.0,0,0,Canceled,2015-04-22,8,8,2015-08-05,False
Resort Hotel,1,69,2015,August,32,6,0,1,1,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,146.0,0,Transient,112.0,0,0,Canceled,2015-06-05,1,8,2015-08-06,False
Resort Hotel,0,2,2015,August,32,6,0,1,2,0.0,0,Breakfast,FRA,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,172.0,0,0,Check-Out,2015-08-07,1,8,2015-08-06,False
Resort Hotel,1,118,2015,August,32,6,0,3,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,120.6,0,0,Canceled,2015-05-20,3,8,2015-08-06,False
Resort Hotel,0,129,2015,August,32,6,0,3,2,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,E,F,0,No Deposit,0.0,0,Transient-Party,126.0,0,1,Check-Out,2015-08-09,3,8,2015-08-06,False
Resort Hotel,0,9,2015,August,32,6,0,3,2,2.0,0,Hald Board,ESP,Online TA,Undefined,0,0,0,G,C,2,No Deposit,240.0,0,Transient,268.0,1,1,Check-Out,2015-08-09,3,8,2015-08-06,True
Resort Hotel,0,52,2015,August,32,6,1,3,2,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,250.0,0,Transient,173.0,0,0,Check-Out,2015-08-10,4,8,2015-08-06,False
Resort Hotel,0,65,2015,August,32,6,2,3,2,0.0,0,Hald Board,GBR,Offline TA/TO,Undefined,0,0,0,D,D,1,No Deposit,142.0,0,Transient,149.2,0,0,Check-Out,2015-08-11,5,8,2015-08-06,False
Resort Hotel,0,7,2015,August,32,6,2,3,2,0.0,0,Hald Board,PRT,Online TA,Undefined,0,0,0,A,A,1,No Deposit,240.0,0,Transient,217.2,1,4,Check-Out,2015-08-11,5,8,2015-08-06,False
Resort Hotel,1,28,2015,August,32,6,1,3,3,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,242.0,0,Transient,239.3,0,1,Canceled,2015-07-21,4,8,2015-08-06,False
Resort Hotel,0,3,2015,August,32,6,2,4,2,0.0,0,Breakfast,ROU,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,181.5,0,3,Check-Out,2015-08-12,6,8,2015-08-06,False
Resort Hotel,0,87,2015,August,32,6,2,6,2,0.0,0,Breakfast,RUS,Online TA,Undefined,0,0,0,D,D,2,No Deposit,240.0,0,Transient,154.0,0,2,Check-Out,2015-08-14,8,8,2015-08-06,False
Resort Hotel,0,51,2015,August,32,6,2,6,2,0.0,0,Breakfast,ESP,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,173.0,0,0,Check-Out,2015-08-14,8,8,2015-08-06,False
Resort Hotel,0,136,2015,August,32,6,2,8,3,1.0,0,Breakfast,IRL,Direct,Direct,0,0,0,G,G,1,No Deposit,250.0,0,Transient,181.9,0,3,Check-Out,2015-08-16,10,8,2015-08-06,True
Resort Hotel,0,4,2015,August,32,7,0,0,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,E,I,0,No Deposit,240.0,0,Transient,0.0,0,2,Check-Out,2015-08-07,0,8,2015-08-07,False
Resort Hotel,0,1,2015,August,32,7,0,1,2,0.0,0,Breakfast,PRT,Corporate,Corporate,0,0,0,A,F,0,No Deposit,0.0,0,Transient,114.0,0,0,Check-Out,2015-08-08,1,8,2015-08-07,False
Resort Hotel,1,49,2015,August,32,7,0,2,2,2.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,H,H,0,No Deposit,240.0,0,Transient,267.0,0,0,Canceled,2015-06-22,2,8,2015-08-07,True
Resort Hotel,0,4,2015,August,32,7,0,2,2,1.0,0,Breakfast,IND,Online TA,Undefined,0,0,0,D,D,1,No Deposit,240.0,0,Transient,226.0,0,4,Check-Out,2015-08-09,2,8,2015-08-07,True
Resort Hotel,1,45,2015,August,32,7,0,2,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,173.0,0,0,Canceled,2015-07-27,2,8,2015-08-07,False
Resort Hotel,0,6,2015,August,32,7,0,2,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,F,0,No Deposit,240.0,0,Transient,211.0,0,1,Check-Out,2015-08-09,2,8,2015-08-07,False
Resort Hotel,0,4,2015,August,32,7,0,2,2,0.0,0,Breakfast,GBR,Online TA,Undefined,0,0,0,A,H,0,No Deposit,240.0,0,Transient,191.0,0,3,Check-Out,2015-08-09,2,8,2015-08-07,False
Resort Hotel,1,53,2015,August,32,7,1,2,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,173.0,0,0,Canceled,2015-06-22,3,8,2015-08-07,False
Resort Hotel,0,52,2015,August,32,7,1,2,2,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,E,F,0,No Deposit,250.0,0,Transient,173.0,0,1,Check-Out,2015-08-10,3,8,2015-08-07,False
Resort Hotel,1,4,2015,August,32,7,2,2,2,2.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,G,G,1,No Deposit,240.0,0,Transient,277.5,0,2,Canceled,2015-08-04,4,8,2015-08-07,True
Resort Hotel,0,98,2015,August,32,7,2,2,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,D,0,No Deposit,240.0,0,Transient,134.0,0,2,Check-Out,2015-08-11,4,8,2015-08-07,False
Resort Hotel,1,46,2015,August,32,7,2,2,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,153.0,0,0,Canceled,2015-07-14,4,8,2015-08-07,False
Resort Hotel,1,122,2015,August,32,7,2,2,2,0.0,0,Hald Board,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,186.0,0,1,Canceled,2015-04-13,4,8,2015-08-07,False
Resort Hotel,0,83,2015,August,32,7,2,2,2,0.0,0,Breakfast,ESP,Offline TA/TO,Undefined,0,0,0,A,A,0,No Deposit,175.0,0,Transient-Party,107.2,0,2,Check-Out,2015-08-11,4,8,2015-08-07,False
Resort Hotel,0,16,2015,August,32,7,2,3,2,0.0,0,Breakfast,IRL,Online TA,Undefined,0,0,0,E,E,0,No Deposit,240.0,0,Transient,221.0,0,2,Check-Out,2015-08-12,5,8,2015-08-07,False
Resort Hotel,1,43,2015,August,32,7,2,4,2,0.0,0,Hald Board,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,202.0,0,0,Canceled,2015-06-27,6,8,2015-08-07,False
Resort Hotel,1,73,2015,August,32,7,2,5,2,2.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,C,C,0,No Deposit,105.0,0,Transient,169.0,0,0,Canceled,2015-07-09,7,8,2015-08-07,True
Resort Hotel,0,116,2015,August,32,7,2,5,2,1.0,1,Breakfast,PRT,Offline TA/TO,Undefined,0,0,0,C,C,0,No Deposit,5.0,0,Transient,133.5,1,2,Check-Out,2015-08-14,7,8,2015-08-07,True
Resort Hotel,1,113,2015,August,32,7,2,5,2,0.0,0,Hald Board,PRT,Offline TA/TO,Undefined,0,0,0,A,A,0,No Deposit,105.0,0,Transient-Party,154.38,0,1,Canceled,2015-05-14,7,8,2015-08-07,False
Resort Hotel,0,51,2015,August,32,7,2,5,2,0.0,0,Hald Board,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,205.0,0,2,Check-Out,2015-08-14,7,8,2015-08-07,False
Resort Hotel,0,65,2015,August,32,7,2,7,2,0.0,0,Breakfast,NLD,Online TA,Undefined,0,0,0,A,A,1,No Deposit,240.0,0,Transient,121.39,1,1,Check-Out,2015-08-16,9,8,2015-08-07,False
Resort Hotel,0,0,2015,August,32,8,0,1,2,0.0,0,Breakfast,CHN,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,171.9,1,0,Check-Out,2015-08-09,1,8,2015-08-08,False
Resort Hotel,1,87,2015,August,32,8,0,1,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,E,E,0,No Deposit,240.0,0,Transient,164.0,0,1,Canceled,2015-07-27,1,8,2015-08-08,False
Resort Hotel,1,106,2015,August,32,8,1,1,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,134.0,0,1,Canceled,2015-07-09,2,8,2015-08-08,False
Resort Hotel,0,5,2015,August,32,8,1,1,2,0.0,0,Breakfast,CHE,Online TA,Undefined,0,0,0,G,H,0,No Deposit,240.0,0,Transient,250.0,0,1,Check-Out,2015-08-10,2,8,2015-08-08,False
Resort Hotel,0,98,2015,August,32,8,1,1,2,0.0,0,Hald Board,ESP,Online TA,Undefined,0,0,0,E,F,0,No Deposit,240.0,0,Transient,208.0,1,1,Check-Out,2015-08-10,2,8,2015-08-08,False
Resort Hotel,1,78,2015,August,32,8,1,1,2,2.0,0,Breakfast,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250.0,0,Transient,181.0,0,0,Canceled,2015-06-12,2,8,2015-08-08,True
Resort Hotel,0,4,2015,August,32,8,2,1,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,172.0,0,3,Check-Out,2015-08-11,3,8,2015-08-08,False
Resort Hotel,0,5,2015,August,32,8,2,1,2,0.0,0,Breakfast,USA,Online TA,Undefined,0,0,0,D,D,0,No Deposit,241.0,0,Transient,157.59,0,1,Check-Out,2015-08-11,3,8,2015-08-08,False
Resort Hotel,0,3,2015,August,32,8,2,2,2,0.0,0,Hald Board,ESP,Online TA,Undefined,0,0,0,A,D,0,No Deposit,240.0,0,Transient,211.75,1,3,Check-Out,2015-08-12,4,8,2015-08-08,False
Resort Hotel,0,85,2015,August,32,8,2,2,2,0.0,0,Hald Board,FRA,Online TA,Undefined,0,0,0,G,G,0,No Deposit,240.0,0,Transient,246.0,0,1,Check-Out,2015-08-12,4,8,2015-08-08,False
Resort Hotel,1,137,2015,August,32,8,2,2,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,108.54,0,1,Canceled,2015-04-06,4,8,2015-08-08,False
Resort Hotel,1,67,2015,August,32,8,2,4,2,0.0,0,Hald Board,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,186.0,0,0,Canceled,2015-06-17,6,8,2015-08-08,False
Resort Hotel,1,54,2015,August,32,8,2,5,2,0.0,0,Hald Board,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,205.0,0,1,Canceled,2015-06-22,7,8,2015-08-08,False
Resort Hotel,1,87,2015,August,32,8,2,5,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,154.0,0,1,Canceled,2015-05-19,7,8,2015-08-08,False
Resort Hotel,1,54,2015,August,32,8,2,5,2,0.0,0,Hald Board,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,0,Transient,200.71,0,0,No-Show,2015-08-08,7,8,2015-08-08,False
Resort Hotel,0,12,2015,August,32,8,2,5,2,2.0,0,Breakfast,PRT,Offline TA/TO,Undefined,0,0,0,G,G,0,No Deposit,0.0,0,Transient,252.0,1,1,Check-Out,2015-08-15,7,8,2015-08-08,True
Resort Hotel,1,60,2015,August,32,8,2,5,2,2.0,0,Breakfast,PRT,Offline TA/TO,Undefined,0,0,0,C,C,0,No Deposit,196.0,0,Transient,135.2,0,0,Canceled,2015-07-27,7,8,2015-08-08,True
Resort Hotel,0,75,2015,August,32,8,2,5,2,2.0,0,Full Board,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250.0,0,Transient,276.43,1,3,Check-Out,2015-08-15,7,8,2015-08-08,True
Resort Hotel,1,54,2015,August,32,8,2,5,2,0.0,0,Hald Board,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,0,Transient,228.0,0,0,Canceled,2015-08-08,7,8,2015-08-08,False
Resort Hotel,0,126,2015,August,32,8,2,5,2,0.0,1,Hald Board,PRT,Offline TA/TO,Undefined,0,0,0,A,A,0,No Deposit,261.0,0,Transient,133.0,1,2,Check-Out,2015-08-15,7,8,2015-08-08,True
Resort Hotel,1,84,2015,August,32,8,2,5,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,134.0,0,2,Canceled,2015-05-16,7,8,2015-08-08,False
Resort Hotel,1,106,2015,August,32,8,2,5,2,0.0,0,Hald Board,PRT,Offline TA/TO,Undefined,0,0,0,A,A,0,No Deposit,171.0,0,Transient,119.7,0,1,Canceled,2015-08-08,7,8,2015-08-08,False
Resort Hotel,0,136,2015,August,32,8,2,5,2,0.0,0,Breakfast,IRL,Offline TA/TO,Undefined,0,0,0,A,A,0,No Deposit,156.0,0,Contract,90.95,0,1,Check-Out,2015-08-15,7,8,2015-08-08,False
Resort Hotel,0,98,2015,August,32,8,2,5,2,0.0,0,Hald Board,PRT,Offline TA/TO,Undefined,0,0,0,A,A,0,No Deposit,127.0,0,Transient,138.0,0,0,Check-Out,2015-08-15,7,8,2015-08-08,False
Resort Hotel,1,91,2015,August,32,8,2,5,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,134.0,0,1,Canceled,2015-05-14,7,8,2015-08-08,False
Resort Hotel,1,58,2015,August,32,8,2,6,1,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,250.0,0,Transient,173.0,0,0,Canceled,2015-07-20,8,8,2015-08-08,False
Resort Hotel,0,61,2015,August,32,8,4,9,2,0.0,0,Breakfast,FRA,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,165.69,1,0,Check-Out,2015-08-21,13,8,2015-08-08,False
Resort Hotel,0,0,2015,August,33,9,1,0,2,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,0.0,0,Transient,195.0,0,0,Check-Out,2015-08-10,1,8,2015-08-09,False
Resort Hotel,0,5,2015,August,33,9,1,0,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,E,0,No Deposit,306.0,0,Transient,127.31,0,0,Check-Out,2015-08-10,1,8,2015-08-09,False
Resort Hotel,0,2,2015,August,33,9,1,0,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,134.0,0,1,Check-Out,2015-08-10,1,8,2015-08-09,False
Resort Hotel,1,9,2015,August,33,9,2,0,2,1.0,0,Breakfast,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,0,Transient,207.0,0,2,Canceled,2015-08-01,2,8,2015-08-09,True
Resort Hotel,1,10,2015,August,33,9,2,0,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,E,E,0,No Deposit,240.0,0,Transient,211.5,0,1,Canceled,2015-07-30,2,8,2015-08-09,False
Resort Hotel,0,62,2015,August,33,9,2,1,2,0.0,0,Breakfast,FRA,Online TA,Undefined,0,0,0,E,F,1,No Deposit,240.0,0,Transient,210.33,1,2,Check-Out,2015-08-12,3,8,2015-08-09,False
Resort Hotel,0,34,2015,August,33,9,2,2,2,0.0,0,Breakfast,USA,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,211.0,0,1,Check-Out,2015-08-13,4,8,2015-08-09,False
Resort Hotel,0,82,2015,August,33,9,2,2,2,0.0,0,Breakfast,CN,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,154.0,0,0,Check-Out,2015-08-13,4,8,2015-08-09,False
Resort Hotel,1,65,2015,August,33,9,2,3,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,145.4,0,0,Canceled,2015-06-22,5,8,2015-08-09,False
Resort Hotel,1,129,2015,August,33,9,2,3,1,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,101.25,0,0,Canceled,2015-04-06,5,8,2015-08-09,False
Resort Hotel,0,55,2015,August,33,9,2,4,2,0.0,0,Hald Board,MEX,Online TA,Undefined,0,0,0,D,D,0,No Deposit,242.0,0,Transient,179.38,0,0,Check-Out,2015-08-15,6,8,2015-08-09,False
Resort Hotel,1,122,2015,August,33,9,2,4,2,0.0,0,Hald Board,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,166.0,0,2,Canceled,2015-05-27,6,8,2015-08-09,False
Resort Hotel,1,41,2015,August,33,9,2,4,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,E,E,0,No Deposit,240.0,0,Transient,202.0,0,2,Canceled,2015-07-17,6,8,2015-08-09,False
Resort Hotel,1,41,2015,August,33,9,2,4,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,172.0,0,2,Canceled,2015-07-17,6,8,2015-08-09,False
